Gene_Ensembl_ID,BaseMean_CPM,Mean_CPM_sh587,Mean_CPM_shE,Log2FoldChange,Abs_Log2FoldChange,log10_BaseMean_CPM_plus1,Regulation_class
ENSG00000238178,2.259645390132112,4.048822645976088,0.4704681342881354,2.228740439139345,2.228740439139345,0.5131703566674812,Higher_in_sh587
ENSG00000106366,9.929364645649493,16.594175491533,3.2645537997659857,2.1829540562848755,2.1829540562848755,1.0385949159379335,Higher_in_sh587
ENSG00000171533,2.745365363067436,4.7979223316889765,0.6928083944458954,2.1510643779388903,2.1510643779388903,0.5734941898390605,Higher_in_sh587
ENSG00000198075,6.520963988383998,10.927875618799582,2.1140523579684127,2.128197296265004,2.128197296265004,0.8762735092092502,Higher_in_sh587
ENSG00000260362,43.47204060526043,71.02149606936163,15.922585141159239,2.1226956697151627,2.1226956697151627,1.648087057563884,Higher_in_sh587
ENSG00000149599,3.8566846075924976,6.582613236734173,1.1307559784508223,2.1187408450396368,2.1187408450396368,0.6863399013668748,Higher_in_sh587
ENSG00000129538,9.876581759821201,16.356658837219115,3.396504682423288,2.1130661525132917,2.1130661525132917,1.03649242880909,Higher_in_sh587
ENSG00000173267,14.972073594412626,24.58103221946282,5.3631149693624325,2.0968574722088404,2.0968574722088404,1.2033613026225796,Higher_in_sh587
ENSG00000261804,0.9704156589429067,1.8789523523115306,0.06187896557428285,2.081995078637314,2.081995078637314,0.2945578501939551,Higher_in_sh587
ENSG00000260266,2.074698554319384,3.662345616199385,0.48705149243938317,2.07619950860421,2.07619950860421,0.487802543651912,Higher_in_sh587
ENSG00000173401,1.0724571745682305,2.038076632677729,0.10683771645873186,2.06435296889485,2.06435296889485,0.3164855650168273,Higher_in_sh587
ENSG00000162552,3.363444715923104,5.721628470755978,1.0052609610902292,2.047278622866019,2.047278622866019,0.6398294779029167,Higher_in_sh587
ENSG00000173114,3.704974229228569,6.250023056594893,1.159925401862245,2.0237740227346213,2.0237740227346213,0.6725572489886787,Higher_in_sh587
ENSG00000010932,1.183845214106727,2.1993319502066684,0.1683584780067856,2.013908389676928,2.013908389676928,0.33922185333601373,Higher_in_sh587
ENSG00000140675,3.301116363164357,5.58282675343432,1.0194059728943943,2.0012345173178674,2.0012345173178674,0.6335811921929125,Higher_in_sh587
ENSG00000138271,1.0872461168477552,2.03919568903979,0.1352965446557205,1.9988695063984514,1.9988695063984514,0.31957366175680724,Higher_in_sh587
ENSG00000143217,2.217739040897906,3.846534647428383,0.5889434343674287,1.996936630189714,1.996936630189714,0.5075508198458003,Higher_in_sh587
ENSG00000161896,1.591429168110365,2.8430277530283354,0.3398305831923947,1.992985100628577,1.992985100628577,0.41353934270701165,Higher_in_sh587
ENSG00000187134,6.5839603674025735,10.792441908570666,2.3754788262344806,1.9734833726689975,1.9734833726689975,0.8798960547805188,Higher_in_sh587
ENSG00000147246,9.14594066366944,14.869223862853005,3.422657464485878,1.9701410450183177,1.9701410450183177,1.0062923181118515,Higher_in_sh587
ENSG00000225383,1.1248893578739447,2.0807736849895995,0.16900503075828988,1.94771466841368,1.94771466841368,0.3273363214377209,Higher_in_sh587
ENSG00000090530,104.65468063428592,166.38720665020668,42.92215461836517,1.9423701441323233,1.9423701441323233,2.0238887416023816,Higher_in_sh587
ENSG00000183508,5.64940563182064,9.244567807673477,2.0542434559678027,1.9317021592204922,1.9317021592204922,0.8227828269035711,Higher_in_sh587
ENSG00000143632,14.37246153914735,23.028239612507463,5.716683465787237,1.9201763535672016,1.9201763535672016,1.1867434151428058,Higher_in_sh587
ENSG00000139278,1.4717089755804422,2.59758056152195,0.3458373896389344,1.8726895641069738,1.8726895641069738,0.3929973346449513,Higher_in_sh587
ENSG00000086288,2.754334204133915,4.603493607789316,0.9051748004785147,1.8607355758190407,1.8607355758190407,0.5745329301262467,Higher_in_sh587
ENSG00000184779,16.688261035903473,26.45054920792679,6.925972863880157,1.859662724639175,1.859662724639175,1.2476851387529249,Higher_in_sh587
ENSG00000204936,3.465062892260668,5.70655135770909,1.2235744268122464,1.848388266052627,1.848388266052627,0.6498275804853488,Higher_in_sh587
ENSG00000094755,9.143063369228152,14.590051292937652,3.69607544551865,1.846485186824466,1.846485186824466,1.0061691387675116,Higher_in_sh587
ENSG00000187984,2.6218869423023135,4.381758660822389,0.8620152237822372,1.8416581454508574,1.8416581454508574,0.5589348896277992,Higher_in_sh587
ENSG00000205609,5.117942972755506,8.232902208437496,2.0029837370735146,1.8028122676198144,1.8028122676198144,0.7866054244739247,Higher_in_sh587
ENSG00000108950,16.205554630323682,25.437439039646804,6.973670221000564,1.7951472299276725,1.7951472299276725,1.2356686768992156,Higher_in_sh587
ENSG00000079385,4.567209585051414,7.345403897110057,1.7890152729927706,1.777120632918869,1.777120632918869,0.7456375712113719,Higher_in_sh587
ENSG00000165521,4.579597125328213,7.315816462976458,1.8433777876799695,1.7378070321771297,1.7378070321771297,0.74660284184736,Higher_in_sh587
ENSG00000244694,2.5927327367179953,4.25553770403948,0.9299277693965102,1.7336662011171835,1.7336662011171835,0.5554249112525924,Higher_in_sh587
ENSG00000235098,4.387834991760833,6.998771559444538,1.7768984240771273,1.7195843421645378,1.7195843421645378,0.7314142865191936,Higher_in_sh587
ENSG00000013297,7.485555432746956,11.750932116330521,3.2201787491633915,1.7194476738420175,1.7194476738420175,0.9286802748778754,Higher_in_sh587
ENSG00000040933,94.50087443830188,144.97000950898902,44.031739367614726,1.7078158855756398,1.7078158855756398,1.9800073481490934,Higher_in_sh587
ENSG00000224294,0.9581609492312988,1.7323495046996036,0.1839723937629939,1.7065529165127753,1.7065529165127753,0.2918483853681834,Higher_in_sh587
ENSG00000013293,3.4586687405393106,5.555811216768117,1.3615262643105044,1.7018342602532128,1.7018342602532128,0.6492052073798921,Higher_in_sh587
ENSG00000159251,54.112381852357174,83.01000442638518,25.214759278329165,1.6993523932003305,1.6993523932003305,1.7412491808128443,Higher_in_sh587
ENSG00000170955,24.716293325968717,38.01164083041479,11.420945821522645,1.6917958866168956,1.6917958866168956,1.410208370780661,Higher_in_sh587
ENSG00000180340,34.478638684565794,52.90793756882857,16.049339800303013,1.6902805083579873,1.6902805083579873,1.5499669475992757,Higher_in_sh587
ENSG00000173281,72.38313625271883,110.77462394473991,33.99164856069773,1.6898056346537984,1.6898056346537984,1.8655962687192393,Higher_in_sh587
ENSG00000124942,15.191240838714517,23.43618169379695,6.946299983632085,1.684597388259754,1.684597388259754,1.209280132802592,Higher_in_sh587
ENSG00000170373,1.0248549397244244,1.824974741383726,0.2247351380651229,1.6816892940399166,1.6816892940399166,0.3063939158796816,Higher_in_sh587
ENSG00000148386,9.02117424194073,14.016659175501067,4.025689308380396,1.6815000224853849,1.6815000224853849,1.0009186134390269,Higher_in_sh587
ENSG00000162951,4.834931700751064,7.628845539888998,2.0410178616131307,1.67764395845441,1.67764395845441,0.7660357768920093,Higher_in_sh587
ENSG00000215915,3.741966255375616,5.963482550913597,1.5204499598376344,1.6776350834496225,1.6776350834496225,0.67595845914105,Higher_in_sh587
ENSG00000217330,3.1631117029153786,5.079664501721664,1.2465589041090925,1.6756630775978285,1.6756630775978285,0.6194180638555328,Higher_in_sh587
ENSG00000106631,2.451636447475826,3.995614711931765,0.9076581830198864,1.675221345797178,1.675221345797178,0.5380250462639528,Higher_in_sh587
ENSG00000154556,35.79824177065875,54.771575199633574,16.824908341683923,1.6736900091652032,1.6736900091652032,1.5658270684685507,Higher_in_sh587
ENSG00000140939,3.914777485302184,6.2159089653782225,1.6136460052261459,1.6678489011027342,1.6678489011027342,0.6915038600943049,Higher_in_sh587
ENSG00000165092,8.575265777794474,13.302254855577734,3.8482767000112155,1.6663883239387423,1.6663883239387423,0.981150837390281,Higher_in_sh587
ENSG00000132297,9.362380014558989,14.479884858043775,4.244875171074201,1.6585844964441379,1.6585844964441379,1.0154595149149888,Higher_in_sh587
ENSG00000188730,1.552759306028404,2.614645625175386,0.49087298688142167,1.6522959818408278,1.6522959818408278,0.40700986807820877,Higher_in_sh587
ENSG00000156006,3.9968756843446815,6.321162272131938,1.6725890965574255,1.6506022417269512,1.6506022417269512,0.6986985449049226,Higher_in_sh587
ENSG00000182798,1.1741580350200647,2.038856426241352,0.30945964379877733,1.649147751256939,1.649147751256939,0.3372911088591439,Higher_in_sh587
ENSG00000112343,6.440788567151557,10.016262277664204,2.8653148566389106,1.643808634757823,1.643808634757823,0.8716189640693413,Higher_in_sh587
ENSG00000163017,8.068682722999654,12.480279540927,3.6570859050723055,1.6426769869967566,1.6426769869967566,0.9575442079333328,Higher_in_sh587
ENSG00000164128,21.680589019350755,33.09748575950975,10.263692279191758,1.6421802223424264,1.6421802223424264,1.3556543290803067,Higher_in_sh587
ENSG00000108753,0.9077734483159201,1.6322637505956372,0.1832831460362031,1.6418304568209272,1.6418304568209272,0.2805268001437377,Higher_in_sh587
ENSG00000117868,117.39611819100706,177.75768740565093,57.034548976363205,1.6314638478719008,1.6314638478719008,2.073337463570501,Higher_in_sh587
ENSG00000175592,9.717946582738028,14.943136211376018,4.492756954100037,1.629057183138034,1.629057183138034,1.0301115882291527,Higher_in_sh587
ENSG00000248746,136.21303198218138,206.03827779530934,66.3877861690534,1.626594480189023,1.626594480189023,2.137395361000264,Higher_in_sh587
ENSG00000101336,15.374339966185843,23.427344806195997,7.321335126175689,1.6131735051281786,1.6131735051281786,1.2141638030259243,Higher_in_sh587
ENSG00000224039,1.2327514266360833,2.111141120459277,0.35436173281288963,1.611761496224894,1.611761496224894,0.34884037553477715,Higher_in_sh587
ENSG00000069188,29.632071611766214,44.89263032612209,14.371512897410343,1.609906667248231,1.609906667248231,1.486176368636006,Higher_in_sh587
ENSG00000228038,3.975537817808632,6.230740165323537,1.720335470293727,1.5999874939825687,1.5999874939825687,0.6968400315505809,Higher_in_sh587
ENSG00000237886,4.164049928129112,6.51252502977006,1.8155748264881622,1.598563637467254,1.598563637467254,0.7129904325498712,Higher_in_sh587
ENSG00000100298,4.680097730268477,7.283561297330413,2.0766341632065406,1.594942683814433,1.594942683814433,0.7543558081320003,Higher_in_sh587
ENSG00000240771,14.849680505665763,22.562040239197245,7.137320772134282,1.5943816259669452,1.5943816259669452,1.2000205122304364,Higher_in_sh587
ENSG00000113578,2.055318779223535,3.3361476566809563,0.7744899017661133,1.5897383095968938,1.5897383095968938,0.48505652941822525,Higher_in_sh587
ENSG00000187210,37.73709882943473,56.88582101687619,18.588376641993264,1.5879999025255114,1.5879999025255114,1.5881270916141685,Higher_in_sh587
ENSG00000186493,6.121732375997747,9.43280926976167,2.810655482233825,1.585084922103343,1.585084922103343,0.8525856495107699,Higher_in_sh587
ENSG00000169877,2.831133488926545,4.49515498778197,1.1671119900711193,1.5831784199121095,1.5831784199121095,0.5833272844535008,Higher_in_sh587
ENSG00000169302,6.714774110267933,10.314316810854436,3.1152314096814293,1.5807826249860386,1.5807826249860386,0.88732321437838,Higher_in_sh587
ENSG00000133256,9.744438513016446,14.853767284794156,4.635109741238735,1.5801256731349684,1.5801256731349684,1.031183724893062,Higher_in_sh587
ENSG00000236404,7.742989266534359,11.841043283133441,3.6449352499352763,1.5740428917670084,1.5740428917670084,0.9416599452203995,Higher_in_sh587
ENSG00000197993,7.585265241722665,11.602779519231014,3.5677509642143157,1.573035151927166,1.573035151927166,0.9337537172298487,Higher_in_sh587
ENSG00000230426,19.684334527874046,29.696974528699997,9.671694527048098,1.569843970181814,1.569843970181814,1.3156415530042527,Higher_in_sh587
ENSG00000183273,1.076538630709903,1.8569554053163553,0.29612185610345076,1.5658632876381195,1.5658632876381195,0.31734001488152724,Higher_in_sh587
ENSG00000119242,1.7204934438706092,2.818251531807433,0.6227353559337856,1.5634053454749994,1.5634053454749994,0.4346476836349585,Higher_in_sh587
ENSG00000225889,14.367519447473848,21.715298080882075,7.01974081406562,1.5627986573792545,1.5627986573792545,1.1866037713894615,Higher_in_sh587
ENSG00000173535,6.015057306992044,9.228074299951528,2.8020403140325603,1.5587965137014603,1.5587965137014603,0.8460312231917146,Higher_in_sh587
ENSG00000108292,22.991622287056348,34.54029240746064,11.442952166652056,1.552855315063235,1.552855315063235,1.3800596154749436,Higher_in_sh587
ENSG00000251085,2.7331586591400523,4.322196005076072,1.1441213132040327,1.5523735388385644,1.5523735388385644,0.5720764478220404,Higher_in_sh587
ENSG00000170801,4.87017568553852,7.509085383326589,2.2312659877504513,1.5520676804235014,1.5520676804235014,0.7686510992234504,Higher_in_sh587
ENSG00000237923,16.839685402851636,25.32768062707161,8.351690178631657,1.5448932318026936,1.5448932318026936,1.2513871914632968,Higher_in_sh587
ENSG00000132510,8.03697601354118,12.215686711760817,3.8582653153215425,1.5447834467421528,1.5447834467421528,0.9560231295529433,Higher_in_sh587
ENSG00000234273,1.1627675948146419,1.9764440754774015,0.3490911141518822,1.544278761830953,1.544278761830953,0.33500985383006293,Higher_in_sh587
ENSG00000124839,48.60846482004821,72.45125436966386,24.765675270432563,1.529754045880083,1.529754045880083,1.695555787598616,Higher_in_sh587
ENSG00000141527,0.6224505898869125,1.1671901917512293,0.07771098802259568,1.5289988552225369,1.5289988552225369,0.21017147966888755,Higher_in_sh587
ENSG00000143001,0.869589485230553,1.532347456375907,0.20683151408519918,1.5237088017816403,1.5237088017816403,0.2717462568728362,Higher_in_sh587
ENSG00000056558,6.375896501551646,9.670823088268337,3.0809699148349545,1.506014132897914,1.506014132897914,0.8678148140758922,Higher_in_sh587
ENSG00000163359,18.30329284404884,27.287313601514473,9.319272086583206,1.5007383805750947,1.5007383805750947,1.2856313992678676,Higher_in_sh587
ENSG00000182040,2.677168337408012,4.190314623217082,1.164022051598942,1.4950101488382392,1.4950101488382392,0.5655135119286838,Stable_or_low_change
ENSG00000149591,146.30626996789783,216.20524133274967,76.40729860304599,1.4945416241003993,1.4945416241003993,2.168221232616613,Stable_or_low_change
ENSG00000189334,5.777284390425917,8.757228608425674,2.7973401724261606,1.4892776185926537,1.4892776185926537,0.8310557100167822,Stable_or_low_change
ENSG00000107147,0.956453136935611,1.6476323110340987,0.26527396283712323,1.4886987951276331,1.4886987951276331,0.29146944967395005,Stable_or_low_change
ENSG00000137857,1.8698969268856016,2.988642754151224,0.7511510996199791,1.4794098373553652,1.4794098373553652,0.45786629921181005,Stable_or_low_change
ENSG00000071246,20.07969925729688,29.753441586990803,10.40595692760296,1.471982907840586,1.471982907840586,1.3238644105334814,Stable_or_low_change
ENSG00000179772,0.920006453077119,1.5864098868335845,0.25360301932065354,1.469145960919231,1.469145960919231,0.2833026883551509,Stable_or_low_change
ENSG00000159212,4.53857895037302,6.901475723398056,2.1756821773479835,1.467906187228099,1.467906187228099,0.7433983507975173,Stable_or_low_change
ENSG00000078114,27.280636938130012,40.26412632569956,14.297147550560465,1.461981000876447,1.461981000876447,1.4514891864402841,Stable_or_low_change
ENSG00000125246,23.93529790146241,35.32385079950251,12.546745003422311,1.4572305070622311,1.4572305070622311,1.3968145610921177,Stable_or_low_change
ENSG00000135046,5.547320469293919,8.364550816816909,2.73009012177093,1.4564731112701166,1.4564731112701166,0.8160635986949865,Stable_or_low_change
ENSG00000184371,10.228082627231483,15.219329641124382,5.236835613338584,1.4542126105756528,1.4542126105756528,1.0503055999384125,Stable_or_low_change
ENSG00000090776,13.272413967115986,19.672289350283656,6.872538583948317,1.4521414517815185,1.4521414517815185,1.1544974337968217,Stable_or_low_change
ENSG00000073670,9.401161211320755,14.000332391805077,4.801990030836431,1.4514801089192348,1.4514801089192348,1.0170818277138576,Stable_or_low_change
ENSG00000123999,1.7894450269270314,2.8512849810640772,0.7276050727899857,1.4488678607603862,1.4488678607603862,0.4455178069589724,Stable_or_low_change
ENSG00000253320,4.594377445498575,6.951298531026314,2.237456359970835,1.4446558989223417,1.4446558989223417,0.7477517643178297,Stable_or_low_change
ENSG00000268555,1.0938715102534233,1.8287428681571871,0.35900015234965954,1.438821058529713,1.438821058529713,0.3209500278203632,Stable_or_low_change
ENSG00000109339,5.401587964397593,8.122215358652143,2.6809605701430423,1.4385961084808283,1.4385961084808283,0.8062877175202029,Stable_or_low_change
ENSG00000139289,58.89551994736972,86.24495568443483,31.546084210304613,1.4366317846452619,1.4366317846452619,1.7773943393358929,Stable_or_low_change
ENSG00000259803,11.678235544846661,17.255061945559955,6.101409144133368,1.4273844720361897,1.4273844720361897,1.1030588161279336,Stable_or_low_change
ENSG00000270164,0.9099301071080851,1.553272185120612,0.26658802909555823,1.4214015115850573,1.4214015115850573,0.28101747475941746,Stable_or_low_change
ENSG00000198734,0.9629203075487082,1.6294172168380734,0.29642339825934294,1.4188511328296398,1.4188511328296398,0.29290266806949167,Stable_or_low_change
ENSG00000065618,3.121568151072315,4.771375771577103,1.4717605305675276,1.4186951909859487,1.4186951909859487,0.6150624853977099,Stable_or_low_change
ENSG00000127415,2.1057064617369066,3.289075726174498,0.9223371972993153,1.4135824438708486,1.4135824438708486,0.49216040565131897,Stable_or_low_change
ENSG00000244342,37.03815834166146,54.06439822738116,20.01191845594175,1.4114975074547085,1.4114975074547085,1.5802194819400401,Stable_or_low_change
ENSG00000245532,31.32131981423344,45.7456475863735,16.896992042093377,1.410479708461504,1.410479708461504,1.5094890865188768,Stable_or_low_change
ENSG00000135324,14.340922117898984,21.0671007849572,7.614743450840766,1.4102148618754973,1.4102148618754973,1.185851465133114,Stable_or_low_change
ENSG00000132274,111.25389142379798,161.87892623334128,60.62885661425469,1.409438922115732,1.409438922115732,2.0502014053064386,Stable_or_low_change
ENSG00000225138,21.204034930177134,31.026714828289485,11.381355032064784,1.4078754645398814,1.4078754645398814,1.3464319018687605,Stable_or_low_change
ENSG00000184254,7.563922458438938,11.210110691603447,3.9177342252744296,1.406376180567416,1.406376180567416,0.9326727263448966,Stable_or_low_change
ENSG00000116574,13.52542381391671,19.8589342308825,7.191913396950921,1.4042476151827454,1.4042476151827454,1.1621288128255463,Stable_or_low_change
ENSG00000256969,1.4477021237325312,2.3253862962594787,0.5700179512055836,1.4008131308327691,1.4008131308327691,0.38875856466199804,Stable_or_low_change
ENSG00000162572,3.997164678720748,6.017968392239537,1.9763609652019598,1.3962007325758095,1.3962007325758095,0.698723661606137,Stable_or_low_change
ENSG00000068078,57.242430079277085,83.03019893493821,31.454661223615954,1.3862714816382606,1.3862714816382606,1.7652394869781167,Stable_or_low_change
ENSG00000162511,1.2712644030557891,2.0604390095847176,0.4820897965268609,1.3824643468225026,1.3824643468225026,0.35626769437126665,Stable_or_low_change
ENSG00000140682,6.705746816220812,9.908885109922766,3.502608522518859,1.3788031265228113,1.3788031265228113,0.8868147355198865,Stable_or_low_change
ENSG00000133687,47.10506250413764,68.25598467820055,25.954140330074733,1.3779917586604968,1.3779917586604968,1.6821907832744125,Stable_or_low_change
ENSG00000165495,6.989483460754982,10.304080607654594,3.674886313855369,1.3717674914656035,1.3717674914656035,0.9025187020429799,Stable_or_low_change
ENSG00000088538,20.993450867243897,30.47829603890723,11.508605695580565,1.3671891396500626,1.3671891396500626,1.3422933773835275,Stable_or_low_change
ENSG00000111452,1.4263780171670293,2.2737779133025273,0.5789781210315312,1.362186669851112,1.362186669851112,0.384958462639607,Stable_or_low_change
ENSG00000126870,30.774769009976428,44.49556232731908,17.053975692633777,1.3579849084132802,1.3579849084132802,1.502082402088131,Stable_or_low_change
ENSG00000140945,2.9425759202779123,4.448809721977226,1.436342118578598,1.353747698023736,1.353747698023736,0.5957800650802808,Stable_or_low_change
ENSG00000029534,18.108000652468096,26.243038041721377,9.972963263214817,1.3524936645708234,1.3524936645708234,1.2812152474408791,Stable_or_low_change
ENSG00000137474,4.572574403365227,6.789039780476721,2.356109026253732,1.3516777216422866,1.3516777216422866,0.7460558757624567,Stable_or_low_change
ENSG00000228528,0.9585180406270231,1.5957712094426988,0.32126487181134744,1.3515617340326005,1.3515617340326005,0.29192757634785244,Stable_or_low_change
ENSG00000165215,6.340907633721482,9.325136422735907,3.356678844707057,1.349118425291983,1.349118425291983,0.8657497596364374,Stable_or_low_change
ENSG00000137331,14.025822456352804,20.35652311796911,7.695121794736497,1.3476613780217348,1.3476613780217348,1.1768382529529726,Stable_or_low_change
ENSG00000177551,2.578013806163272,3.9188359766151555,1.2371916357113883,1.3469094689070342,1.3469094689070342,0.5536420120080332,Stable_or_low_change
ENSG00000127831,16.635183079800576,24.092960056314887,9.177406103286266,1.3455530812560683,1.3455530812560683,1.2463799726587064,Stable_or_low_change
ENSG00000115361,1.4307960392648786,2.270830076973299,0.5907620015564583,1.3449818916380258,1.3449818916380258,0.3857485200371313,Stable_or_low_change
ENSG00000122507,76.5787812735187,110.05589558311598,43.10166696392141,1.3423207636083971,1.3423207636083971,1.8897429527538137,Stable_or_low_change
ENSG00000196562,46.90006917319716,67.41957144038273,26.38056690601159,1.337263791187693,1.337263791187693,1.68033614058609,Stable_or_low_change
ENSG00000170542,86.50235000643598,124.04117476555565,48.963525247316305,1.3321858241197413,1.3321858241197413,1.9420197168065723,Stable_or_low_change
ENSG00000124762,37.80651191769847,54.278407993204624,21.334615842192317,1.3269901894897675,1.3269901894897675,1.588904608393854,Stable_or_low_change
ENSG00000129946,5.737163974403644,8.401734095958506,3.0725938528487817,1.3171144948907265,1.3171144948907265,0.8284771176825059,Stable_or_low_change
ENSG00000124143,0.8623882559308903,1.4434741541040998,0.28130235775768075,1.314685048705653,1.314685048705653,0.2700702243526925,Stable_or_low_change
ENSG00000181234,2.0001831263949414,3.0655019933197325,0.9348642594701508,1.3131909485293234,1.3131909485293234,0.47714776417151195,Stable_or_low_change
